year,raw_var_name,position,label,value_labels,missing_values
2016,TOURTREAT3,316,"OR01.3. What types of procedures or treatments did you receive on your trips outside of the United States for your pre-planned medical, dental or surgical procedures or treatments?","11 - ORGAN TRANSPLANT: Kidney; 12 - ORGAN TRANSPLANT: Liver; 13 - ORGAN TRANSPLANT: Heart; 14 - ORGAN TRANSPLANT: Lung; 15 - ORGAN TRANSPLANT: Corneal (eye); 21 - COSMETIC SURGERY: Facial; 22 - COSMETIC SURGERY: Liposuction; 23 - COSMETIC SURGERY: Breast (implant, lift, or reduction); 24 - COSMETIC SURGERY: Abdominoplasty (tummy tuck); 25 - COSMETIC SURGERY: Hair transplant; 30 - DENTAL SURGERY: Any Dental Proceure; 40 - CARDIAC/HEART SURGERY; 51 - ORTHOPEDIC SURGERY: Hip replacement; 52 - ORTHOPEDIC SURGERY: Knee replacement; 53 - ORTHOPEDIC SURGERY: Other (SPECIFY); 61 - MEDICAL TREATMENT FOR AN ILLNESS: Cancer treatment; 62 - MEDICAL TREATMENT FOR AN ILLNESS: Drug and alcohol rehabilitation; 63 - MEDICAL TREATMENT FOR AN ILLNESS: Fertility/Infertility; 64 - MEDICAL TREATMENT FOR AN ILLNESS: Other Illness (SPECIFY); 81 - CT and MRI Scans; 82 - Stem cell transplant; 83 - Bariatric/Obesity Surgery; 84 - Other Treatment or Procedure (SPECIFY); 98a - Don't know/Not sure; 99a - Refused","98, 99"
2016,TOURTREAT4,317,"OR01.3. What types of procedures or treatments did you receive on your trips outside of the United States for your pre-planned medical, dental or surgical procedures or treatments?","11 - ORGAN TRANSPLANT: Kidney; 12 - ORGAN TRANSPLANT: Liver; 13 - ORGAN TRANSPLANT: Heart; 14 - ORGAN TRANSPLANT: Lung; 15 - ORGAN TRANSPLANT: Corneal (eye); 21 - COSMETIC SURGERY: Facial; 22 - COSMETIC SURGERY: Liposuction; 23 - COSMETIC SURGERY: Breast (implant, lift, or reduction); 24 - COSMETIC SURGERY: Abdominoplasty (tummy tuck); 25 - COSMETIC SURGERY: Hair transplant; 30 - DENTAL SURGERY: Any Dental Proceure; 40 - CARDIAC/HEART SURGERY; 51 - ORTHOPEDIC SURGERY: Hip replacement; 52 - ORTHOPEDIC SURGERY: Knee replacement; 53 - ORTHOPEDIC SURGERY: Other (SPECIFY); 61 - MEDICAL TREATMENT FOR AN ILLNESS: Cancer treatment; 62 - MEDICAL TREATMENT FOR AN ILLNESS: Drug and alcohol rehabilitation; 63 - MEDICAL TREATMENT FOR AN ILLNESS: Fertility/Infertility; 64 - MEDICAL TREATMENT FOR AN ILLNESS: Other Illness (SPECIFY); 81 - CT and MRI Scans; 82 - Stem cell transplant; 83 - Bariatric/Obesity Surgery; 84 - Other Treatment or Procedure (SPECIFY); 98a - Don't know/Not sure; 99a - Refused","98, 99"
2016,TOURTREAT5,318,"OR01.3. What types of procedures or treatments did you receive on your trips outside of the United States for your pre-planned medical, dental or surgical procedures or treatments?","11 - ORGAN TRANSPLANT: Kidney; 12 - ORGAN TRANSPLANT: Liver; 13 - ORGAN TRANSPLANT: Heart; 14 - ORGAN TRANSPLANT: Lung; 15 - ORGAN TRANSPLANT: Corneal (eye); 21 - COSMETIC SURGERY: Facial; 22 - COSMETIC SURGERY: Liposuction; 23 - COSMETIC SURGERY: Breast (implant, lift, or reduction); 24 - COSMETIC SURGERY: Abdominoplasty (tummy tuck); 25 - COSMETIC SURGERY: Hair transplant; 30 - DENTAL SURGERY: Any Dental Proceure; 40 - CARDIAC/HEART SURGERY; 51 - ORTHOPEDIC SURGERY: Hip replacement; 52 - ORTHOPEDIC SURGERY: Knee replacement; 53 - ORTHOPEDIC SURGERY: Other (SPECIFY); 61 - MEDICAL TREATMENT FOR AN ILLNESS: Cancer treatment; 62 - MEDICAL TREATMENT FOR AN ILLNESS: Drug and alcohol rehabilitation; 63 - MEDICAL TREATMENT FOR AN ILLNESS: Fertility/Infertility; 64 - MEDICAL TREATMENT FOR AN ILLNESS: Other Illness (SPECIFY); 81 - CT and MRI Scans; 82 - Stem cell transplant; 83 - Bariatric/Obesity Surgery; 84 - Other Treatment or Procedure (SPECIFY); 98a - Don't know/Not sure; 99a - Refused","98, 99"
2016,TOURTREAT1O,319,Enter Other Orthopedic Surgery OR151.3.,,
2016,TOURTREAT2O,320,Enter Other Medical Treatment OR151.3.,,
2016,TOURTREAT3O,321,Enter Other procedure OR151.3.,,
2016,TOURWHY1,322,"OR151.4. Why did you travel outside of the United States for your pre-planned medical, dental, or surgical procedures or treatments?",1 - The treatment or procedure was not available in the United States; 2 - The treatment or procedure was not covered by your health insurance; 3 - The treatment or procedure was too expensive in the United States; 4 - Felt the quality of care or success of procedure or treatment would be better in another country; 5 - Felt more familiar or comfortable receiving the procedure or treatment in another country/Went back to home country; 6 - Other (SPECIFY); 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,TOURWHY2,323,"OR151.4. Why did you travel outside of the United States for your pre-planned medical, dental, or surgical procedures or treatments?",1 - The treatment or procedure was not available in the United States; 2 - The treatment or procedure was not covered by your health insurance; 3 - The treatment or procedure was too expensive in the United States; 4 - Felt the quality of care or success of procedure or treatment would be better in another country; 5 - Felt more familiar or comfortable receiving the procedure or treatment in another country/Went back to home country; 6 - Other (SPECIFY); 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,TOURWHY3,324,"OR151.4. Why did you travel outside of the United States for your pre-planned medical, dental, or surgical procedures or treatments?",1 - The treatment or procedure was not available in the United States; 2 - The treatment or procedure was not covered by your health insurance; 3 - The treatment or procedure was too expensive in the United States; 4 - Felt the quality of care or success of procedure or treatment would be better in another country; 5 - Felt more familiar or comfortable receiving the procedure or treatment in another country/Went back to home country; 6 - Other (SPECIFY); 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,TOURWHY4,325,"OR151.4. Why did you travel outside of the United States for your pre-planned medical, dental, or surgical procedures or treatments?",1 - The treatment or procedure was not available in the United States; 2 - The treatment or procedure was not covered by your health insurance; 3 - The treatment or procedure was too expensive in the United States; 4 - Felt the quality of care or success of procedure or treatment would be better in another country; 5 - Felt more familiar or comfortable receiving the procedure or treatment in another country/Went back to home country; 6 - Other (SPECIFY); 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,TOURWHY5,326,"OR151.4. Why did you travel outside of the United States for your pre-planned medical, dental, or surgical procedures or treatments?",1 - The treatment or procedure was not available in the United States; 2 - The treatment or procedure was not covered by your health insurance; 3 - The treatment or procedure was too expensive in the United States; 4 - Felt the quality of care or success of procedure or treatment would be better in another country; 5 - Felt more familiar or comfortable receiving the procedure or treatment in another country/Went back to home country; 6 - Other (SPECIFY); 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,TOURWHY6,327,"OR151.4. Why did you travel outside of the United States for your pre-planned medical, dental, or surgical procedures or treatments?",1 - The treatment or procedure was not available in the United States; 2 - The treatment or procedure was not covered by your health insurance; 3 - The treatment or procedure was too expensive in the United States; 4 - Felt the quality of care or success of procedure or treatment would be better in another country; 5 - Felt more familiar or comfortable receiving the procedure or treatment in another country/Went back to home country; 6 - Other (SPECIFY); 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,TOURWHY1O,328,Enter Other OR151.4.,,
2016,TRIBE,329,OR01.1. Are you an enrolled member of a Tribe located in the state of Oregon?,1 - Yes; 2 - No; 7 - Don't know/Not sure; 9 - Refused,
2016,USEEQUIP,330,"M25.2. Do you have any health problem that requires you to use special equipment, such as a cane, a wheelchair, a special bed, or a special telephone? (NOTE: Include occasional use or use in certain circumstances.)",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2016,USENOW3,331,"C9.5. Do you currently use chewing tobacco, snuff or snus every day, some days, or not at all?",1 - Every day; 2 - Some days; 3 - Not at all; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2016,VACATIONHOME,332,C5. Do you live in this vacation home/timeshare for 30 or more days per year?,1 - Yes; 2 - No; 7a - Don't know; 9a - Refused,"7, 9"
2016,VETERAN3,333,"C8.14. Have you ever served on active duty in the United States Armed Forces, either in the regular military or in a National Guard or military reserve unit?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2016,WEIGHT2,334,C8.19. About how much do you weigh without shoes?,7777 - Don't know/Not sure; 9999 - Refused,"7, 9"
2016,ZIPCODE1,335,C8.10. What is the ZIP Code where you live?,77777a - Don't know/Not sure; 99999a - Refused,"77777, 99999"
2016,ACES4,339,ACEs Score collapsed (from 8 ACEs measures),0 - None; 1 - One experience; 2 - Two experiences; 3 - Three experiences; 4 - Four or more experiences; 99.00a - all missing,99
2016,ACESscore,338,"ACEs Score (from 11 q's into 8 ACEs measures, DK recoded to no)",0 - none; 99.00a - all missing,99
2016,ACESsexAbuse,337,ACES recode: Sexual Abuse,0 - No; 1 - Sexual Abuse,
2016,ACESsubAbuse,336,ACES recode: Household substance abuse,0 - No; 1 - Household Substance Abuse,
2016,age10,340,Ten-year age groups,1 - 18-24; 2 - 25-34; 3 - 35-44; 4 - 45-54; 5 - 55-64; 6 - 65+; 9a - Unknown,9
2016,age10art,347,Ten-year age groups for working age adults,1 - 18-24; 2 - 25-34; 3 - 35-44; 4 - 45-54; 5 - 55-64; 9a - Unknown,9
2016,age3cat,353,Three age categories used in four-year county file,1 - 18-34; 2 - 35-54; 3 - 55+; 9.00a - Missing,9
2016,age3g44,346,Three age groups used in Family Planning and other modules.,1 - 18-24; 2 - 25-34; 3 - 35-44; 9a - Unknown,9
2016,age40g3,342,Age groups used for Prostate Cancer Screening Module,1 - 40-49; 2 - 50-64; 3 - 65+; 9a - Unknown,9
2016,age45g3,348,Age Groups used for Injury Prevention: Falls,1 - 45-54; 2 - 55-64; 3 - 65+; 9a - Don't know/Not sure/Refused,9
2016,age50g3,341,Age groups used for Colorectal Cancer Screening Module,1 - 50-59; 2 - 60-64; 3 - 65+; 9a - Unknown,9
2016,age50mam,343,Age groups used for Mammogram Module,1 - 50-54; 2 - 55-64; 3 - 65-74; 9a - Unknown,9
2016,age50plus,344,50+ (Three age groups: 50-54; 55-64; and 65+),1 - 50-54; 2 - 55-64; 3 - 65+; 9.00a - Unknown,9
2016,age5ct10,349,Five-year age groups (10 age categories),7a - Don't know/Not sure; 9a - Refused; 11 - 18-24; 12 - 25-29; 13 - 30-34; 14 - 35-39; 15 - 40-44; 16 - 45-49; 17 - 50-54; 18 - 55-59; 19 - 60-64; 20 - 65+,"7, 9"
2016,age5g59,345,Five age groups used in Family Planning Module.,1 - 18-24; 2 - 25-34; 3 - 35-44; 4 - 45-54; 5 - 55-59; 9a - Unknown,9
2016,age65yr,352,2 Level Age Category,1 - 18-64; 2 - 65-99; 9a - Don't Know/Not Sure/Refused/Missing,9
2016,ageg3cvd,350,Three age groups used in CVD module,1 - 18-54; 2 - 55-64; 3 - 65+; 9a - Don't know/Not sure/Refused,"7, 9"
2016,ageg5yr,351,14 Level Age Category,1 - 18-24; 2 - 25-29; 3 - 30-34; 4 - 35-39; 5 - 40-44; 6 - 45-49; 7 - 50-54; 8 - 55-59; 9 - 60-64; 10 - 65-69; 11 - 70-74; 12 - 75-79; 13 - 80-99; 99a - Don't Know/Not sure/Refused/Missing,99
2016,ageMAM,355,Womens Health Mammogram Age Groups,1 - 40-49; 2 - 50-64; 3 - 65-74; 4 - 75+; 9a - Unknown,9
2016,ageMJ,356,Marijuana age groups,,9
2016,agePAP,354,Womens Health PAP Test Age Groups,1 - 21-39; 2 - 40-49; 3 - 50-64; 4 - 65+; 9a - Unknown,9
2016,AIDTST3,388,Respondents at risk for not having an HIV test,1 - Have been tested for HIV; 2 - Have not been tested for HIV; 9a - Don't know/Not Sure/Refused/Missing,9
2016,alteeth,400,Adults aged 65+ who have had all their natural teeth extracted,1 - No (age 65+); 2 - Yes (age 65+); 9a - Don't know/Not Sure/Refused/Missing,"7, 9"
2016,AmInd,405,American Indian or Alaska Native,,
2016,Asian,406,Asian,,
2016,asthmst,362,Computed Asthma Status,1 - Current; 2 - Former; 3 - Never; 9a - Don't know/Not Sure/Refused/Missing,9
2016,black,404,Black,,
2016,BMI5,368,Calculated variable for body mass index (bmi).,,
2016,BMI5_decimal,371,Calculated BMI5 rounded with decimal point.,,
2016,BMI5CAT,369,Calculated variable for four-categories of body mass index (bmi).,1 - Underweight; 2 - Normal Weight; 3 - Overweight; 4 - Obese,
2016,casthma,363,Risk Factor for Current Asthma Prevalence,1 - Doesn't currently have asthma; 2 - Currently has asthma; 9a - Don't know/Not Sure/Refused/Missing,9
2016,chldcnt,374,Number of Children in Household,1 - No Children; 2 - One Child; 3 - Two Children; 4 - Three Children; 5 - Four Children; 6 - Five or More Children; 9a - Don't know//Refused,9
2016,chldcnt2,375,Number of Children in Household,1 - No Children; 2 - One Child; 3 - Two Children; 4 - Three  or More Children; 9a - Don't know//Refused,9
2016,disab6,380,"Disability Marker: Respondent reports difficulties with hearing, vision, cognitive functions, mobility, personal care, and/or doing errands alone",,9
2016,disab6_ophat,379,"OPHAT Disability Marker (2016 on):  respondent reports difficulties w/hearing, vision, cognitive functions, mobility, personal care, and/or doing errands alone",,9
2016,DRNKANY5,357,Calculated variable for adults that report having had at least one drink of alcohol in the past 30 days.,1 - Yes; 2 - No; 7.00a - Don't know/ Not Sure; 9.00a - Refused/ Missing,"7.00, 9.00"
2016,DRNKWEK,360,Total number of alcohol drinks consumed per week: Unrounded to use in calculations,,
2016,DROCDY3_,358,Drink-occasions per day: Unrounded,900 - Don't know/Not Sure/Refused/Missing,
2016,educag,376,Compares to CDC variable @_EDUCAG: Highest Grade of Education Completed,1 - Did not graduate from high school; 2 - High School graduate; 3 - Attended College or Technical School; 4 - College or Technical School Graduate; 9a - Don't know//Refused,9
2016,educag47,377,Highest Grade of Education Completed: Combines EDUCA and EDUCAX,1 - Never attended school or only attended kindergarten; 2 - Grades 1 through 8 (Elementary); 3 - Grades 9 through 11 (Some high school); 4 - Grade 12 or GED (High school graduate); 5 - College 1 year to 3 years (Some college or technical school); 6 - College 4 years or more (College graduate); 9a - Don't know/Not sure/Refused,9
2016,exteeth,399,Have had no permanent teeth removed,1 - Yes: Have had no permanent teeth removed; 2 - No: Have had permanent teeth removed; 9a - Don't know/Not Sure/Refused/Missing,"7, 9"
2016,FALL12MN_Cat2,395,Recode of FALL12MN: How many times fallen past 12 months.,0 - None; 1 - One or more falls; 9.00a - Don't know/Not sure/Refused,9
2016,FALLINJ2_Cat2,396,Recode of FALLINJ2: How many falls caused injury past 12 months.,0 - None; 1 - One or more falls; 9.00a - Don't know/Not sure/Refused,9
2016,FLSHOT5,389,Risk factor for respondents aged 65+ who have had a flu shot within the past 12 months,1 - Flu shot in past 12 months; 2 - No flu shot in past 12 months; 9a - Don't know/Not Sure/Refused/Missing,9
2016,FPREASLX_Cat,381,FPREASLX Catagories for web-tables,"1 - Didn't think you were going to have sex; 2 - You want a pregnancy; 3 - You don't mind if you get pregnant; 6 - You were not taking, or using, your method consistently; 7 - Same sex partner; 9 - You or your partner are pregnant now; 10 - You didn't think you would get pregnant that time; 11 - Other reason; 41 - You or your partner don't want to use birth control/side effects; 44 - Religious reasons/ it doesn't fit in with your beliefs; 51 - You couldn't get or couldn't pay for birth control when you needed it; 77.00a - Don’t know/Not sure; 81 - You or your partner can't get pregnant (too old or infertile); 83 - You or your partner have been sterilized; 85 - You or your partner had a hysterectomy; 86 - You or your partner just had a baby or are currently breastfeeding; 99.00a - Refused","77.00, 99.00"
2016,hcvu65,382,Respondents ages 18-64 who have or do not have health care coverage,0 - Not at Risk; 1 - At Risk; 9.00a - Don't know/Not sure/Refused,9
2016,hisp,402,Hispanic,,
2016,hisp_ct,409,<none>,,
2016,HTIN4,365,Calculated variable for reported HTIN4 in inches,,"7777.00, 9999.00"
2016,HTM4,366,Calculated variable for reported HTIN4 in meters,,
2016,ill30d2,383,Recode of ill30d which asks about status of physical health,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 4 - 30 days; 99a - Dont' know/Not sure/Refused,99
2016,inca30d3,386,Recode of incap30d which asks about effect of physical or mental health upon daily activities,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 4 - 30 days; 99a - Don't know/Not sure/Refused,99
2016,incap30d_r,385,Recode of INCAP30D to include all 0's: days in  the past 30 in which  poor physical or mental health limited usual activities,,
2016,incomg,378,Annual Household Income,"1 - Less than $15,000; 2 - $15,000 to less than $25,000; 3 - $25,000 to less than $35,000; 4 - $35,000 to less than $50,000; 5 - $50,000 or more; 9a - Don't know//Refused",9
2016,ltasthm,364,Risk Factor for Lifetime Asthma Prevalence,1 - Not told had asthma; 2 - Told had asthma; 9a - Don't know/Not sure/Refused/Missing,9
2016,ment30d2,384,Recode of ment30d which asks about status of mental health,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 4 - 30 days; 99a - Don't know/Not sure/Refused,99
2016,MJ30X2_Cat,392,MJ30X2: Catagories for web tables,,"77.00, 99.00"
2016,MJANY_Cat,391,MJANY: Catagories for web tables,,"777.00, 999.00"
2016,mjcurrent,394,CALC: Current Marijuana use (past 30 days),,
2016,mjever,393,CALC: Ever used marijuana in any form,,
2016,multrcnt,410,Multiple Mentions of Race-incl hisp preceding race,,
2016,multrcnt_RO,411,Multiple Mentions of Race (w/o hisp),,
